Date,Open,High,Low,Close,Volume
6/17/2018,1247.3,1248.62,1232.41,1233.23,226919008
6/18/2018,1233.23,1235.15,1221.92,1235.15,188058000
6/19/2018,1235.3,1236.48,1224.2,1226.18,189708992
6/20/2018,1226.18,1226.83,1217.46,1217.84,242912992
6/21/2018,1217.85,1225.43,1211.31,1218.46,170062000
6/24/2018,1218.47,1227.74,1216.21,1219.81,173104992
6/25/2018,1219.81,1220.76,1209.02,1210.09,178132000
6/26/2018,1210.1,1211.17,1194.35,1194.8,208990000
6/27/2018,1194.81,1205.53,1194.81,1199.42,159571008
6/28/2018,1199.42,1203.96,1197.34,1198.54,219600992
7/1/2018,1198.26,1199.05,1183.52,1184.53,187736992
7/2/2018,1184.57,1187.04,1174.83,1179.71,196692992
7/3/2018,1179.71,1182.13,1174.65,1180.36,180480000
7/4/2018,1180.36,1190.17,1175.88,1188.4,226062000
7/5/2018,1188.4,1224.41,1188.4,1224.41,445847008
7/8/2018,1224.42,1240.93,1224.37,1224.39,453251008
7/9/2018,1224.39,1226.09,1204.95,1206.43,381536000
7/10/2018,1206.5,1214.45,1202.79,1205.93,252370000
7/11/2018,1205.93,1221.75,1204.29,1205.64,353544992
7/12/2018,1205.67,1210.6,1190.09,1191.98,372244992
7/15/2018,1192,1200.31,1192,1200.09,160974000
7/16/2018,1200.09,1212.36,1198.45,1212.36,225412000
7/17/2018,1212.36,1214.85,1204.31,1204.31,192836992
7/18/2018,1204.22,1205.15,1196.21,1198.77,163767008
7/19/2018,1198.77,1199.54,1192.78,1193.39,239239008
7/22/2018,1193.39,1194,1181.12,1181.66,198144992
7/23/2018,1181.4,1194.9,1181.4,1194.5,178876992
7/24/2018,1194.5,1213.15,1194.09,1199.27,281844992
7/25/2018,1199.3,1200,1192.28,1194.35,148591008
7/26/2018,1194.37,1197,1188.22,1191.2,179884992
7/29/2018,1191.2,1196.79,1191.2,1194.82,175888992
7/30/2018,1194.83,1198.56,1193.19,1194.38,271272992
7/31/2018,1194.21,1196.56,1189.77,1191.47,162706000
8/1/2018,1191.47,1194.22,1190.04,1193.87,166588000
8/2/2018,1193.88,1195.94,1191.13,1191.31,185231008
8/5/2018,1191.24,1192.53,1188.44,1189.88,158752992
8/6/2018,1189.91,1192.97,1188.05,1189.67,156654000
8/7/2018,1189.69,1192.06,1186.26,1188.21,171795008
8/8/2018,1188.23,1190.3,1186.09,1187.32,139159008
8/9/2018,1187.35,1189.23,1179.43,1180.63,185994000
8/12/2018,1180.63,1181.58,1163.41,1163.94,240828992
8/13/2018,1163.96,1174.62,1161.96,1174.37,162339008
8/14/2018,1174.4,1181.39,1170.09,1180.98,179439008
8/15/2018,1180.99,1210.09,1180.99,1209.71,315848000
8/16/2018,1209.71,1218.71,1203.14,1210.32,410744992
8/19/2018,1209.77,1210.75,1195.7,1196.29,281052992
8/20/2018,1196.29,1196.84,1185.82,1188.07,193962000
8/21/2018,1188.08,1188.27,1181.98,1183.89,173720000
8/22/2018,1183.83,1185.34,1180.26,1182.42,158340000
8/23/2018,1182.5,1183.1,1175.35,1178.5,261260992
8/26/2018,1178.5,1178.66,1175.5,1175.72,131823000
8/28/2018,1175.72,1177.09,1172.78,1177.09,176827008
